-4.339849,103.555016,7
-2.431364,80.89145,7
-1.477121,0.9973225,7
-3.862727,97.68725,7
-4.81697,102.69361,7
-2.908485,98.20902,7
-1.0,0.24853,7
-3.385606,101.59014,7
-1.954243,27.5774,7
